state,year,disease,val,fire_area,pressure,temperature,co,o3,pm10,no2,ch2o,rh,wd,ws,pm25
Nevada,2012,Cardiovascular diseases,29212.603774119,2260.5894164909632,681.46563775,18.466401625,NA,0.051336,14.112708857142858,NA,NA,36.18272614285714,198.34586757142858,4.929226,NA
Nevada,2013,Cardiovascular diseases,30064.0760707075,522.9455197054165,685.8373492222222,19.117519,NA,0.048824,9.70158275,NA,NA,39.71627685714286,201.6002963076923,4.1768345,NA
Nevada,2014,Cardiovascular diseases,30862.4026351329,244.9226544094038,682.527093625,18.880375125,NA,0.04669609523809524,9.757310666666667,NA,NA,34.0928736,192.18691025,4.105771428571429,2.895965
Nevada,2015,Cardiovascular diseases,31869.6430528208,39.662258383988345,688.9386885,19.6822205,0.411825,0.04720607777777778,9.803362666666667,15.353548250000001,NA,38.275832666666666,197.68725053333333,3.9346687142857144,0.400304
Nevada,2016,Cardiovascular diseases,32827.3818443821,931.5027321700093,688.7068185,19.494877666666667,0.32308,0.046297762962962966,8.993892666666667,14.645336,NA,41.65152333333334,196.079202125,4.398303428571428,7.62996105
Nevada,2017,Cardiovascular diseases,33944.3605886067,3570.754123467463,694.7541116666666,22.649694833333335,0.2989235,0.046418522222222224,9.337054,17.443640714285713,NA,40.97590275,194.71030675,4.178825285714286,6.714775342857143
Nevada,2018,Cardiovascular diseases,35042.403725574,3498.948885373285,698.4712816,20.612448999999998,0.36043785714285714,0.047003315789473685,11.115185,19.825602625,NA,39.57264275,197.1717818,3.9170741666666666,7.698554185185185
Nevada,2019,Cardiovascular diseases,36228.0445097882,255.66307294565732,699.156739,19.5492942,0.3458178,0.045862375,8.202454,14.388770625,NA,42.9140315,196.93458033333334,4.104677285714286,5.28031625
Nevada,2020,Cardiovascular diseases,37309.6427766056,977.4821686203696,699.4506996,20.403505600000003,0.29437162499999997,0.045749837037037035,12.335395666666667,15.9709585,NA,35.68970633333333,197.1023038,3.6533874285714285,7.250284970588235
Nevada,2021,Cardiovascular diseases,37521.4880001622,273.75678231483425,698.1215202,21.518566266666667,0.2794035,0.047402040404040405,19.5396874,14.659356714285714,NA,39.793506799999996,194.3200790952381,3.9134535,7.543216785714286
Nevada,2022,Cardiovascular diseases,37889.0704038534,217.05466802567608,700.214027,20.4764418,0.2637108,0.04627852564102564,10.774115666666667,13.443056,NA,36.89786933333333,187.981425,4.061542333333334,6.114748
Nevada,2023,Cardiovascular diseases,39103.0700738978,102.43419981048362,699.8035312,19.620506,0.2593965555555556,0.047099,8.381037333333333,12.988916857142858,NA,42.568407666666666,189.751496,4.196899166666666,5.079409212121212
New Mexico,1990,Cardiovascular diseases,12742.2572434973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New Mexico,1991,Cardiovascular diseases,12838.0004246099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New Mexico,1992,Cardiovascular diseases,12908.6842885772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New Mexico,1993,Cardiovascular diseases,13114.0595517805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New Mexico,1994,Cardiovascular diseases,13356.087571586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New Mexico,1995,Cardiovascular diseases,13723.6763250052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New Mexico,1996,Cardiovascular diseases,14164.1411178621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New Mexico,1997,Cardiovascular diseases,14792.3832313028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New Mexico,1998,Cardiovascular diseases,15573.3319469488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New Mexico,1999,Cardiovascular diseases,16276.3718739344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New Mexico,2000,Cardiovascular diseases,16792.0800760576,11.85164611807394,626.5971965714285,14.819542571428572,0.632923,0.045212866666666664,17.04194510714286,10.827842333333333,NA,39.604113,NA,4.8112905625,NA
New Mexico,2001,Cardiovascular diseases,17251.6255294198,116.61834495141007,625.5025264285714,15.16990042857143,0.6438714999999999,0.046311483333333334,13.189752347826087,8.5133982,2.885714,40.952844,NA,5.106837944444444,NA
New Mexico,2002,Cardiovascular diseases,17476.4962629941,703.7647532436488,621.9811405,13.1782455,0.5727041666666667,0.04630976923076923,14.564309217391305,18.946597,0.6717103333333333,37.838392,NA,5.383143176470588,NA
New Mexico,2003,Cardiovascular diseases,17781.7077580212,594.868203276415,635.8536296153846,15.727861076923077,NA,NA,18.176117631578947,NA,0.0061665999999999995,38.53712,NA,5.307383764705882,NA
New Mexico,2004,Cardiovascular diseases,17883.532239138,327.07978235075365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New Mexico,2005,Cardiovascular diseases,18129.0940852983,349.8237774249752,640.3394354615384,14.955804692307693,0.350509,0.044993030303030306,13.556933722222222,9.560985727272728,NA,41.456539,NA,4.970147,NA
New Mexico,2006,Cardiovascular diseases,18315.9338194076,579.5033444008862,637.4192825833334,13.471946083333332,NA,NA,15.305522,NA,NA,35.6082965,NA,5.471484,NA
New Mexico,2007,Cardiovascular diseases,18336.1700747321,119.80015589805423,637.956761,17.407362833333334,NA,0.049167666666666665,13.062666117647058,NA,NA,55.022159333333335,NA,5.990995,NA
New Mexico,2008,Cardiovascular diseases,18439.4108683392,558.3849407741258,642.9472103333334,18.648280444444445,NA,0.05119833333333333,13.474334555555556,NA,NA,42.837484,NA,6.503902666666667,NA
New Mexico,2009,Cardiovascular diseases,18438.3323822079,794.9557954021766,642.9095017,15.8794486,0.4139538,0.0431335641025641,13.208687105263158,8.106603,NA,42.192637500000004,NA,6.219926166666667,NA
New Mexico,2010,Cardiovascular diseases,18686.1986842724,266.125528556039,641.1890752222222,16.728076444444444,0.343111,0.044568884615384614,11.753658894736843,7.6698965999999995,NA,43.263645333333336,NA,6.136539,NA
New Mexico,2011,Cardiovascular diseases,19007.1538118455,2868.222742431606,636.6360225000001,15.916662125,0.42698375,0.046406166666666665,15.18244952631579,7.705389,2.91,32.25009,192.269924,6.393636307692308,NA
New Mexico,2012,Cardiovascular diseases,19400.1000271206,1316.0458913914708,634.6358405,16.360039333333333,0.317683,0.047634576923076925,11.301319375,7.1897508,NA,35.561700333333334,183.285438,6.4324119230769234,11.283333
New Mexico,2013,Cardiovascular diseases,19793.7242127571,576.5603262176448,635.0836923333334,14.516925166666667,0.24295150000000001,0.04652520512820513,12.06255075,6.7406505999999995,NA,39.374789,198.363959,6.362301166666667,6.442428666666666
New Mexico,2014,Cardiovascular diseases,20168.0157031062,141.43401436162472,634.7786833333333,14.3545605,0.2155425,0.04413385714285714,11.792867375,6.184979555555556,NA,39.571142,192.8976,6.4731510000000005,6.515426583333333
New Mexico,2015,Cardiovascular diseases,20503.3025172379,135.59200883302591,649.559879,14.109195857142858,0.210737,0.04431741176470588,7.6693296,5.9261724,1.166667,44.565290000000005,181.840242,6.056152636363636,6.9989431
New Mexico,2016,Cardiovascular diseases,20887.8187608706,249.52113400478748,660.947495,18.8037978,0.2213675,0.046139285714285716,9.197148125,5.854508666666667,NA,41.1972255,184.636188,6.4902024,7.622394083333333
New Mexico,2017,Cardiovascular diseases,21309.1829610997,264.29171939270293,661.6226925714286,17.534439142857142,0.21038,0.04708459649122807,9.465794888888889,6.252730888888889,NA,39.01141633333333,197.3380775,6.42474775,7.953668230769231
New Mexico,2018,Cardiovascular diseases,21748.1234107057,855.7105478648313,658.0276912,19.7974554,0.2176415,0.04825423809523809,8.410620250000001,6.3848778,NA,42.51511,198.30913049999998,6.313800461538461,6.136544923076923
New Mexico,2019,Cardiovascular diseases,22156.2938980277,177.684030617506,658.094491,18.606816,0.137715,0.047004533333333334,7.01817575,6.1606348,NA,42.66803075,198.631173,6.331228384615384,5.7509595156249995
New Mexico,2020,Cardiovascular diseases,22551.9715847305,402.2597510948767,658.9001746,18.9414456,0.197696,0.046196633333333334,8.288573375,5.434469090909091,NA,36.15626866666667,199.36266666666666,6.343433083333333,6.725045625
New Mexico,2021,Cardiovascular diseases,22513.5097345469,464.15158773673215,659.5255876,18.455804466666667,0.1713265,0.047029433333333336,9.235832875,5.562821090909091,NA,37.914145,187.7787892,6.125124769230769,7.6931196250000005
New Mexico,2022,Cardiovascular diseases,22621.9756817902,2767.585880871711,659.4387834,18.050466800000002,0.22418766666666667,0.04514847619047619,9.143846125,5.962348272727273,NA,40.17417366666667,196.98709033333333,6.590082416666666,6.612062388888889
New Mexico,2023,Cardiovascular diseases,23332.2680626422,174.3247613151237,657.5066118,15.9994476,0.21810933333333335,0.04542161904761905,8.01818875,6.5272197499999995,NA,39.28875166666667,198.591489,6.626975666666667,5.874967617647059
Louisiana,1990,Cardiovascular diseases,43806.3055296865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Louisiana,1991,Cardiovascular diseases,43563.0200202041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Louisiana,1992,Cardiovascular diseases,43445.8018449255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Louisiana,1993,Cardiovascular diseases,43717.9327501877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Louisiana,1994,Cardiovascular diseases,43909.2305679051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Louisiana,1995,Cardiovascular diseases,44455.6021136488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Louisiana,1996,Cardiovascular diseases,45321.7142769443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Louisiana,1997,Cardiovascular diseases,46589.0037450331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Louisiana,1998,Cardiovascular diseases,48016.6729191398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Louisiana,1999,Cardiovascular diseases,49419.5952226424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Louisiana,2000,Cardiovascular diseases,50389.3136637809,70.86920409111065,763.2230829047619,20.820366285714286,0.714765,0.04320957142857143,25.284982,16.22644975,3.701149,76.18556933333333,160.23731666666666,NA,NA
Louisiana,2001,Cardiovascular diseases,50877.6982485364,340.65335446840174,762.6533208181818,22.10523531818182,0.7963663333333333,0.040242904761904764,24.588451625,10.274836916666667,3.705882,77.66360833333333,154.38361266666666,NA,NA
Louisiana,2002,Cardiovascular diseases,51201.1805700013,262.7081209270133,762.0995524782609,19.96703647826087,0.6406396666666666,0.037829440476190475,20.69426275,9.483474666666666,3.4,80.37584566666666,149.31187033333333,NA,NA
Louisiana,2003,Cardiovascular diseases,51437.8337101972,1139.9958979366522,762.0534670833333,19.765629416666666,0.8050123333333333,0.04076407142857143,22.468092375,9.777963416666667,1.521176,78.721586,160.23410466666667,NA,NA
Louisiana,2004,Cardiovascular diseases,51476.3003384104,680.7211793652218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Louisiana,2005,Cardiovascular diseases,51948.9287735269,1346.7638189704148,762.3967186590909,17.354428068181818,0.612231,0.04388870114942529,24.673766125,9.085628181818182,3.014895,77.93028933333333,154.08336275,NA,NA
Louisiana,2006,Cardiovascular diseases,51237.4987324921,908.7991627324149,761.7925307647059,21.003883352941177,0.544081,NA,28.01772310526316,8.320113181818181,3.584437,74.809309,166.93202775,NA,NA
Louisiana,2007,Cardiovascular diseases,51717.9118918255,865.8357889381853,762.26885556,20.30479056,NA,NA,24.41050381818182,NA,NA,76.40022666666667,152.00482433333332,NA,NA
Louisiana,2008,Cardiovascular diseases,52184.5791787159,681.7448528779602,760.8743432,20.37560685,0.283485,0.03952703846153846,21.135183,7.985310083333333,NA,75.155296,160.951756,NA,NA
Louisiana,2009,Cardiovascular diseases,52396.9216481961,567.1499901605921,760.8908827727273,20.577143409090908,0.223119,0.038468910256410256,21.366850714285714,7.965256357142857,1.8897,75.702318,160.9358574,4.234155,NA
Louisiana,2010,Cardiovascular diseases,52972.439583288004,1735.9359579469526,761.2724152727272,19.430004863636363,0.247038,0.04208432051282051,17.277069,7.070542333333333,NA,71.22635333333334,168.2319866,3.958413,NA
Louisiana,2011,Cardiovascular diseases,53579.3710692017,1106.481664573414,761.5258876666667,20.166293095238096,0.222534,0.04160606666666666,15.2402805,7.1468557,NA,77.93421500000001,165.94464725,NA,12.564688
Louisiana,2012,Cardiovascular diseases,54206.0444296337,698.1281968105523,761.59531355,21.5757077,0.222833,0.04080273611111111,15.106776,6.9670691,NA,82.49771866666667,160.5586145,NA,10.299716
Louisiana,2013,Cardiovascular diseases,54823.1871853674,1023.9805120188969,762.24051515,19.9370903,0.204652,0.037876486111111114,11.402179499999999,6.6306809,NA,81.79063033333334,153.42628425,NA,9.906461
Louisiana,2014,Cardiovascular diseases,55384.3319027903,1083.1714910741737,761.67451025,19.69262385,0.263421,0.03709308333333333,13.495644,7.066847545454546,NA,78.29120133333333,161.558492,NA,9.770029
Louisiana,2015,Cardiovascular diseases,56008.7106817491,714.0802844849759,762.0811827368422,20.922653526315788,0.47967299999999996,0.03736622727272727,14.480868,6.469323111111112,NA,77.80984233333334,158.9767028,NA,11.999148
Louisiana,2016,Cardiovascular diseases,56719.4230569755,1040.0097152534845,761.9100360526315,20.958365210526317,0.37074149999999995,0.038529714285714285,13.208781,6.624654636363636,NA,74.65552224999999,157.6441214,NA,11.417232
Louisiana,2017,Cardiovascular diseases,57540.5478465275,847.0949014468445,761.2965834444444,21.485004,0.21372,0.037293878787878786,11.294117,6.322344444444444,NA,72.818005,153.982322,NA,10.252676
Louisiana,2018,Cardiovascular diseases,58322.3697156348,397.6012753810207,762.1731075,20.707493333333332,0.360337,0.03659619696969697,11.867034,6.231819111111111,NA,72.889626,163.03832,NA,10.286136
Louisiana,2019,Cardiovascular diseases,59032.3816297017,1600.5491808673717,761.4641495,20.60156727777778,0.231478,0.03708598412698413,11.12192,6.082433333333333,NA,72.384924,157.64306950000002,NA,8.215537
Louisiana,2020,Cardiovascular diseases,59736.4864989865,623.8713286717904,761.1772805555555,21.032405722222222,0.279402,0.03520406060606061,12.297714,5.047058333333333,NA,72.695215,152.734836,NA,6.60289
Louisiana,2021,Cardiovascular diseases,58866.0764908611,835.4144828317255,761.8350439629629,21.12113822222222,0.26898849999999996,0.035816439393939394,11.148355,5.263941555555555,NA,75.151874,150.1008815,NA,7.749184333333333
Louisiana,2022,Cardiovascular diseases,58329.554804582804,1082.360401347025,761.4562022777777,20.466975666666666,0.28803,NA,11.5106,5.4570388888888886,NA,72.579943,158.5412025,NA,8.193564
Louisiana,2023,Cardiovascular diseases,59874.4388287211,1595.8453098817283,760.4057487222223,21.780564777777776,0.296406,0.0403538431372549,11.673185,5.041814888888889,NA,71.04465,172.685497,NA,9.0323489375
Iowa,1990,Cardiovascular diseases,34325.4121602032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Iowa,1991,Cardiovascular diseases,33904.3454581094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Iowa,1992,Cardiovascular diseases,33492.0394177696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Iowa,1993,Cardiovascular diseases,33592.2405901757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Iowa,1994,Cardiovascular diseases,33402.5629051339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Iowa,1995,Cardiovascular diseases,33705.4524099915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Iowa,1996,Cardiovascular diseases,34109.3145688445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Iowa,1997,Cardiovascular diseases,34916.9893769607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Iowa,1998,Cardiovascular diseases,35816.4176237924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Iowa,1999,Cardiovascular diseases,36550.7990364115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Iowa,2000,Cardiovascular diseases,36953.0752058738,NA,741.2910447777778,10.060752666666668,0.5231032,0.04330824242424242,24.44622625,2.544546,1.8155556666666666,NA,NA,3.899420125,NA
Iowa,2001,Cardiovascular diseases,37005.349928774,0.6495477724900245,740.9150139,11.53559435,0.556924,0.041113833333333336,24.749256,7.597584333333333,2.8950436666666666,NA,NA,3.787066176470588,NA
Iowa,2002,Cardiovascular diseases,36726.0117271781,10.983567081991941,740.7616240952381,10.81501519047619,0.5285608,0.0433451282051282,23.2029325,7.104552,3.2341596666666668,NA,NA,4.259840473684211,NA
Iowa,2003,Cardiovascular diseases,36261.9953993891,24.605355434935806,738.84125215,10.44326035,0.5272072,0.04331125641025641,19.736549500000002,7.589001333333334,2.08232475,NA,NA,4.68630532,NA
Iowa,2004,Cardiovascular diseases,35485.9796636343,67.43695583443944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Iowa,2005,Cardiovascular diseases,35169.6511692117,19.837227887574215,739.7423235,11.514295,0.33135916666666665,0.04418030769230769,19.6140295,7.586257,2.628476666666667,65.646618,NA,4.362741419354839,NA
Iowa,2006,Cardiovascular diseases,34708.6819278941,36.028264891560966,739.966574090909,11.513674681818182,0.26570442857142856,0.04059784615384615,17.2647465,9.552143333333333,2.373073333333333,71.81070863636364,NA,4.501772966666667,NA
Iowa,2007,Cardiovascular diseases,34216.3754875651,2.8064177245779036,740.3402787916667,11.117760791666667,0.2148215,NA,19.1664135,NA,2.3045736666666667,73.12153854545454,NA,4.483550966666667,NA
Iowa,2008,Cardiovascular diseases,33812.37604484,30.026028580127953,739.0794988695652,9.291982565217392,0.226983,0.041231666666666666,15.508639,NA,1.7931157500000001,78.9825679090909,215.047228,4.118788,NA
Iowa,2009,Cardiovascular diseases,33224.2236516615,189.6741660319754,739.537198923077,9.075827076923076,0.217206,NA,14.0623565,NA,1.54443675,79.98580909090909,194.505114,3.644916739130435,NA
Iowa,2010,Cardiovascular diseases,33051.1844546615,26.122298131558892,740.0696000714286,10.4780525,0.222655,NA,14.894826,NA,1.8944835,79.98314245454546,203.50391166666668,3.6647654,NA
Iowa,2011,Cardiovascular diseases,33176.1132515588,90.47173655312758,739.986543,10.977907967741935,NA,NA,15.630536000000001,NA,2.1425443333333334,77.37557166666666,188.87373547826087,4.154134,NA
Iowa,2012,Cardiovascular diseases,33318.8819540085,63.79508744740796,740.0921099615384,12.556477807692307,0.22535566666666668,0.04662982222222222,18.001508,5.978470333333333,2.4560362857142857,73.46956857142857,192.04404516666668,3.833211,NA
Iowa,2013,Cardiovascular diseases,33515.9864977424,39.63220658667647,741.1064465454546,9.820264212121213,0.21102833333333335,0.041200044444444445,15.451763499999998,6.37783875,1.948697857142857,72.28441028571429,195.2325355,4.047992,NA
Iowa,2014,Cardiovascular diseases,33703.8822204122,55.442068131489705,740.74250284375,9.7480408125,0.20913233333333334,0.0398395,16.407080999999998,5.945251,1.631908,71.611163,197.65622773913043,4.005206,NA
Iowa,2015,Cardiovascular diseases,33998.5597258932,37.30520523497176,741.0691412258064,11.190862064516129,0.21564933333333333,0.039852255555555556,15.032446499999999,5.618468,1.83281225,72.25777414285714,188.34251313043478,4.002912,NA
Iowa,2016,Cardiovascular diseases,34293.3917237262,79.04875789885155,740.5119354666667,12.4892221,0.21226066666666665,0.03899162222222222,16.5628325,5.378012,1.8567554,72.11690457142858,192.2581821304348,NA,6.2777775
Iowa,2017,Cardiovascular diseases,34852.2896842232,31.982290824543476,740.4325216666667,11.1377119,0.21191566666666667,0.040328388888888886,16.4161765,4.808305,1.76549,67.90423414285715,188.6722017826087,NA,7.339703
Iowa,2018,Cardiovascular diseases,35370.2693233107,303.07588613863874,741.3001520384615,10.475376384615384,0.21461133333333332,0.040043027777777775,15.191827,4.965236,2.7293876,70.76994428571429,180.38983894444445,NA,7.648846750000001
Iowa,2019,Cardiovascular diseases,35894.4249075982,37.281851745988845,740.297757,10.261232115384615,0.204324,0.03912316666666667,14.220378,4.1244225,2.3135606,74.01065711111112,186.96627577777778,NA,8.211353153846154
Iowa,2020,Cardiovascular diseases,36306.3033140571,77.33207362451914,740.5751566538462,11.096277538461539,0.188316,0.037439375,13.6311735,3.6418845,2.2574442,70.351785,189.97076772222223,NA,8.290950480769231
Iowa,2021,Cardiovascular diseases,35832.9230814347,37.74941723700452,740.0749191818181,10.803217484848485,0.200785,0.040709875,14.023011,3.6080655,2.2630668,67.72517109090909,183.15745833333332,NA,8.3822625625
Iowa,2022,Cardiovascular diseases,35940.8041484371,58.6751219078459,739.9755885769231,10.301392307692307,0.179072,0.04019570833333334,15.4039095,3.7040185,5.565647,66.57997171428572,193.305258,NA,7.861568666666667
Iowa,2023,Cardiovascular diseases,37099.8349998638,206.02577714127432,739.969591,12.026403153846154,0.217986,0.045449375,13.89463,3.960807,5.3332602,66.77286171428571,183.0053181111111,NA,10.844704894736843
Missouri,1990,Cardiovascular diseases,63386.5326358398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Missouri,1991,Cardiovascular diseases,62950.2815505949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Missouri,1992,Cardiovascular diseases,62638.9127344258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Missouri,1993,Cardiovascular diseases,62839.3510234616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Missouri,1994,Cardiovascular diseases,62945.0775472072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Missouri,1995,Cardiovascular diseases,63494.5745180262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Missouri,1996,Cardiovascular diseases,64364.6385352142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Missouri,1997,Cardiovascular diseases,65994.2058841492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Missouri,1998,Cardiovascular diseases,67821.3890745753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Missouri,1999,Cardiovascular diseases,69361.498243332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Missouri,2000,Cardiovascular diseases,70568.5878372795,NA,723.1964079130435,14.352331,0.7119679999999999,0.047025833333333336,25.329390333333333,15.5633247,NA,NA,188.15441542857144,NA,NA
Missouri,2001,Cardiovascular diseases,71390.0426043844,102.49845516124203,744.8892538888889,14.278205296296296,0.5516960769230769,0.048863222222222225,24.237508642857144,12.348735058823529,20.651852,NA,193.84761845833333,NA,NA
Missouri,2002,Cardiovascular diseases,72326.4234743175,203.70906566001364,745.7736071612903,14.085784612903225,0.5270365714285714,0.04863958333333333,19.030791,12.4567298125,7.090793666666666,63.1012365,188.82646625,NA,NA
Missouri,2003,Cardiovascular diseases,72992.0518851716,530.0964866603326,744.6378664117647,13.317681147058824,NA,NA,17.418233,NA,3.9035886666666664,64.55353,187.88252636000001,NA,NA
Missouri,2004,Cardiovascular diseases,73498.5429644338,758.7417047694778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Missouri,2005,Cardiovascular diseases,74293.587068620807,519.517826128045,745.810783,14.7481955,0.4347112,0.05171509803921569,20.720626666666668,12.471819363636364,2.979683,66.75600333333334,185.47183592592592,NA,NA
Missouri,2006,Cardiovascular diseases,74793.1288083264,514.5695441850944,745.0606533448275,14.335277103448275,NA,NA,17.25494,NA,2.592918,64.22627533333333,193.2140095,NA,NA
Missouri,2007,Cardiovascular diseases,75216.9438251897,1242.4441838275432,745.805640047619,14.614554190476191,NA,NA,18.80512866666667,NA,3.719317,65.859817,187.67628312,NA,NA
Missouri,2008,Cardiovascular diseases,75679.6078393873,507.1509774574056,744.38694105,11.3658024,NA,NA,22.345316444444446,NA,2.313183,70.387795,193.92555372413793,NA,NA
Missouri,2009,Cardiovascular diseases,75522.6146480076,604.2482623636079,742.89605675,13.2354837,NA,NA,19.858909999999998,NA,1.999902,71.625543,186.66265380769232,NA,NA
Missouri,2010,Cardiovascular diseases,76189.574194514,1039.8703360743632,743.0587106206897,13.430714913793103,NA,NA,23.821589454545453,NA,2.2305,71.730106,192.05358330769232,NA,NA
Missouri,2011,Cardiovascular diseases,76827.8221951263,887.7857337103903,742.22966625,14.560069660714285,NA,NA,23.4460852,NA,3.454983,67.0588938,191.62296365384614,NA,NA
Missouri,2012,Cardiovascular diseases,77707.5807936434,169.73746188161317,742.4760729591836,16.14061667346939,0.275297,0.05088542028985507,24.235433,14.1386495,2.648525,65.68749209090909,191.27383675,NA,10.568468537313432
Missouri,2013,Cardiovascular diseases,78611.6716008942,321.7223068796225,743.0879157959183,13.080667959183673,0.281591,0.044360826086956524,20.2669658,12.849697833333334,2.636066,69.6640478,197.89456107407406,NA,9.870443793650793
Missouri,2014,Cardiovascular diseases,79322.5695733841,343.62294287000117,742.9981097826087,11.558985195652173,0.27026066666666665,0.04277795652173913,21.10112525,11.130251142857142,2.803333,67.00147435714285,196.52215561904762,NA,10.021686389830508
Missouri,2015,Cardiovascular diseases,80146.5160639285,1616.8215865343798,742.8751336046512,13.162708046511629,0.28436266666666665,0.04166435,18.85624375,10.983941125,2.511667,67.53758755555556,200.22365796153846,7.2096497500000005,9.142755412698413
Missouri,2016,Cardiovascular diseases,80683.1603667719,494.6767914234467,740.6232952564103,8.889345,0.29652033333333333,0.041361912280701754,19.218277,10.116598857142858,2.6,67.8419254117647,195.22861572,8.37480525,7.901380694915254
Missouri,2017,Cardiovascular diseases,81574.0890961481,527.5080114590389,744.7874360000001,15.145502,0.26797133333333334,0.04369378985507246,15.66405025,9.553235571428571,2.2,65.78719616666666,192.93751092592592,7.8903815999999996,8.082482406779661
Missouri,2018,Cardiovascular diseases,82214.9298871957,439.44770433578117,745.882274,14.173517,0.2681653333333333,0.04329687121212121,15.15422,9.490503857142857,2.586885,68.71241016666667,188.96918905,7.6041642,8.468275546666668
Missouri,2019,Cardiovascular diseases,82769.9662529075,902.7213731545252,744.3707810000001,13.689689000000001,0.266136,0.042048113636363633,13.640672,8.8633505,2.331148,70.3058575,189.84944480000001,7.8242076,8.34661313253012
Missouri,2020,Cardiovascular diseases,83217.9693208212,752.9882319038954,744.25,14.442083,0.259239,0.038889348484848485,10.950477,8.256833166666667,2.603333,68.69147916666667,185.02089120588235,7.4948654,8.504583701030928
Missouri,2021,Cardiovascular diseases,81653.6607294172,1031.9733064057377,745.1392006666666,15.959966333333334,0.274791,0.041396136363636364,11.944207,8.508919666666667,2.326358,66.4700626,187.47623394444443,7.5532252,8.748120112359551
Missouri,2022,Cardiovascular diseases,80617.8669061131,605.3523950089856,745.2057910000001,14.15137,0.25460550000000004,0.04338559090909091,11.5459885,8.464618,2.3,63.036881944444445,191.53804414705883,8.0383268,7.779921445783133
Missouri,2023,Cardiovascular diseases,81754.7641365859,601.4698654341463,745.8369749999999,15.587878,0.2716013333333333,0.04712859848484848,12.4132955,8.494446666666667,2.325424,63.43803577777778,191.09714755882354,7.690164,9.397203593406593
Florida,1990,Cardiovascular diseases,195944.191495496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Florida,1991,Cardiovascular diseases,197151.894901244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Florida,1992,Cardiovascular diseases,198732.271396501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Florida,1993,Cardiovascular diseases,201304.441243677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Florida,1994,Cardiovascular diseases,204190.018050361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
